"TIPO";"PERIODO";"CO_ANO";"CO_PAIS";"NO_PAIS";"CO_PAIS_ISOA3";"NO_PPE_PPI";"NO_FAT_AGREG";"VL_FOB";"KG_LIQUIDO"
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Obras de titânio";"Produtos Manufaturados";252062;10984
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Óculos de sol";"Produtos Manufaturados";14523806;88187
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Óleos ácidos de refinação e ácidos graxos industriais";"Produtos Manufaturados";648025;541800
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Óleos essenciais e seus subprodutos";"Produtos Manufaturados";969417;56663
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Óleos lubrificantes";"Produtos Manufaturados";96052;21672
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Ônibus e outros veículos com capacidade >= 10 pessoas";"Produtos Manufaturados";708154;147480
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Outros distribuidores/doseadores de sólidos/líquidos";"Produtos Manufaturados";422892;59809
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Óxido de zinco (branco de zinco)";"Produtos Manufaturados";196428;110050
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Óxidos e hidróxidos de alumínio";"Produtos Manufaturados";109325;68519
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Painéis de fibras comprimidas de madeira";"Produtos Manufaturados";1261644;1739103
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Painéis de partículas e painéis semelhantes, de madeira";"Produtos Manufaturados";62125;52740
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papéis,cartões e têxteis,fotográf.sensib.não impression";"Produtos Manufaturados";183595;34864
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papel cristal/outs.papéis calandrados,etc.em rolos/fls.";"Produtos Manufaturados";254955;201160
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papel e cartão kraft, em rolos ou em folhas";"Produtos Manufaturados";661291;415385
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papel e cartão revestidos, impregnados, recobertos, etc";"Produtos Manufaturados";3243096;1656408
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papel e cartão, para escrita,impressão ou fins gráficos";"Produtos Manufaturados";43312039;50505208
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papel fibra mec<=10%,40<=p<=150g/m2,fls.lado<=360mm";"Produtos Manufaturados";265393;331057
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papel jornal em rolos ou em folhas";"Produtos Manufaturados";2;1
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Papel/cartão auto-adesiv.tiras/rolo l<=15cm,fls<=360mm";"Produtos Manufaturados";334517;77605
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Parafina contendo peso < 0.75% de óleo";"Produtos Manufaturados";1988762;1585350
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Parafusos,pinos,porcas e artefs.semelhs.de ferro ou aço";"Produtos Manufaturados";55091619;26626813
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes de aparelhos transmissores ou receptores";"Produtos Manufaturados";515379410;25602644
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes de calçados";"Produtos Manufaturados";16943325;1117048
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes de motores e turbinas para aviação";"Produtos Manufaturados";617120;7025
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes de motores para veículos automóveis";"Produtos Manufaturados";47914264;5571373
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acess.de aparelhos de gravacao/reprod.do som";"Produtos Manufaturados";13659750;1152655
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acess.de motocicletas, bicicletas e outs.ciclo";"Produtos Manufaturados";79437197;25767006
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acess.p/apars.de raios x,outs.radiações,etc.";"Produtos Manufaturados";2347913;44974
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acess.p/instrum.e apars.p/navegação";"Produtos Manufaturados";24459;120
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acess.p/outs.máqs.apars.instrum.de óptica,etc.";"Produtos Manufaturados";416368;8240
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acessórios de máqs.automát.p/process.de dados";"Produtos Manufaturados";389495445;6245907
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acessórios para máquinas-ferramentas";"Produtos Manufaturados";5915500;826961
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e apars.p/interrupção,etc. de circuito elétrico";"Produtos Manufaturados";25529466;1164353
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e peças de aviões, helicópteros,outs.veíc.aéreos";"Produtos Manufaturados";5774;10
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e pecas para veículos automóveis e tratores";"Produtos Manufaturados";148605443;32691497
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pastas de línteres de algodão";"Produtos Semimanufaturados";665861;527206
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pastas, gazes e ataduras cont.substâncias farmacêuticas";"Produtos Manufaturados";9950932;1300519
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Peças isolantes para máquinas,apars.e instalações elétr";"Produtos Manufaturados";4182007;448712
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pedras p/calcetar,placas p/paviment.de pedra natural";"Produtos Semimanufaturados";101963;202124
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Perfis e fios, de ferro ou aços";"Produtos Manufaturados";40480825;44593556
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pigmentos opacificantes/cores preparad.e prepars.semelh";"Produtos Manufaturados";689190;129585
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pigmentos utilizados na fabricação de tintas e tinturas";"Produtos Manufaturados";1558482;243086
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pilhas, baterias e acumuladores elétricos";"Produtos Manufaturados";102186839;10515702
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Plataformas de perfuração ou de exploração, dragas,etc.";"Produtos Manufaturados";421103198;71185260
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Platinas, agulhas, etc, util. na formação de malhas";"Produtos Manufaturados";321797;4903
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pneumáticos";"Produtos Manufaturados";87768338;28743206
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Poliacetais e outros poliéteres, em formas primárias";"Produtos Manufaturados";23402595;10766834
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Poliamidas em formas primárias";"Produtos Manufaturados";1022826;247459
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Policloreto de vinila (PVC)";"Produtos Manufaturados";277108;186127
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Poliésteres, outros";"Produtos Manufaturados";4229058;2057945
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Polifosfatos";"Produtos Manufaturados";5861037;5076950
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Polímeros acrílicos em formas primárias";"Produtos Manufaturados";16124605;8246430
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Polímeros de acetato de vinila";"Produtos Manufaturados";2232133;1004021
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Polímeros de etileno, propileno e estireno";"Produtos Manufaturados";29066933;19409964
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Polímeros fluorados";"Produtos Manufaturados";2560397;301940
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Poliuretanos";"Produtos Manufaturados";1511091;479088
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Prensas p/fabr.painel de partículas,fibras madeira,etc.";"Produtos Manufaturados";63635;47500
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações alimentícias, outras";"Produtos Manufaturados";5133995;1054598
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações e artigos farmacêuticos p/cirurgia, etc.";"Produtos Manufaturados";3779335;106150
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações e conservas, de peixes";"Produtos Manufaturados";1761585;786000
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações lubrificantes p/tratam.materias têxteis,etc";"Produtos Manufaturados";1005894;431766
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações químicas para usos fotográficos";"Produtos Manufaturados";999145;177762
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações utilizadas na alimentação de animais";"Produtos Manufaturados";27652357;12934822
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos cerâmicos refratários";"Produtos Manufaturados";12212458;4552844
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos de confeitaria sem cacau";"Produtos Manufaturados";1081852;372972
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos de padaria";"Produtos Manufaturados";135203;96378
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos de perfumaria,de toucador e prepars.cosméticas";"Produtos Manufaturados";5112323;938741
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos e preparações das ind.quím.ou conexas, outros";"Produtos Manufaturados";16292979;4210196
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos e preparações tanantes";"Produtos Manufaturados";601430;329300
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos hortícolas preparados/conserv.em acido acético";"Produtos Manufaturados";1102375;558707
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos hortícolas secos";"Produtos Básicos";12095039;6033164
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos imunológicos modif.exc.os prepar.como medicam.";"Produtos Manufaturados";881112;13444
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos laminados planos de ferro ou aços";"Produtos Manufaturados";290612067;421796780
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos semimanufaturados de ferro ou aços";"Produtos Semimanufaturados";6267097;14546706
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Quadros e painéis c/apars.p/comando/distrib.de energia";"Produtos Manufaturados";15807616;635114
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Reagentes compostos de diagnóstico/de laboratório,etc.";"Produtos Manufaturados";3198912;290129
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Recipientes de ferro/aço,p/gases comprimidos/liquefeit.";"Produtos Manufaturados";1077109;410862
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Refrigeradores,congeladores,apars.semelh.partes e peças";"Produtos Manufaturados";33855111;6082485
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Relógio de pulso,cx.metal comum,func.elétr.mostr.mecân.";"Produtos Manufaturados";915169;27785
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Resina de petróleo, de cumarona, etc, de forma primária";"Produtos Manufaturados";1161834;667700
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Resinas epóxidas e policarbonatos";"Produtos Manufaturados";5058834;2034622
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Resistências elétricas e partes, exceto de aquecimento";"Produtos Manufaturados";15010353;406186
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Revestim.de pavimentos,etc.de polímer.de cloreto vinila";"Produtos Manufaturados";8705128;6219241
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Robôs industriais";"Produtos Manufaturados";495222;15577
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Rolamentos e engrenagens, suas partes e peças";"Produtos Manufaturados";129747126;25877162
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Rolhas,tampas e acessórios p/embalagem,de metais comuns";"Produtos Manufaturados";662437;103914
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sabões, produtos e preparações, para limpeza";"Produtos Manufaturados";4819344;3090133
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sementes de produtos hortícolas";"Produtos Básicos";4980249;2687
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Serviços de mesa e outs.artigos domésticos, de plástico";"Produtos Manufaturados";27422740;7897285
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Silícios";"Produtos Manufaturados";9759862;4075001
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Silicones em formas primárias";"Produtos Manufaturados";2386718;779617
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sobretudos,japonas,gabões,capas,casacos,etc.uso mascul.";"Produtos Manufaturados";42786630;2987632
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sucos e extratos vegetais e matérias pécticas";"Produtos Semimanufaturados";4535590;436837
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Suéteres, pulôveres e artigos semelhantes, de malha";"Produtos Manufaturados";68887601;3702287
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sulfato de amônio";"Produtos Manufaturados";19572179;108502328
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sulfato dissódico";"Produtos Manufaturados";14745881;155134695
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Superfosfatos (adubos ou fertilizantes)";"Produtos Manufaturados";2689470;7721060
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Teares para fabricação de malhas, rendas, bordados, etc";"Produtos Manufaturados";3898917;332781
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Teares para tecidos";"Produtos Manufaturados";527271;79404
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecido atoalhado, de algodão";"Produtos Manufaturados";19081;1841
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecido e feltro, utilizado em máquina p/ fabr.de papel";"Produtos Manufaturados";367938;25566
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos de algodão";"Produtos Manufaturados";42232253;6546823
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos de fibras têxteis, sintéticas ou artificiais";"Produtos Manufaturados";215564560;47249304
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos de malha";"Produtos Manufaturados";178477014;40483321
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos impregnados, revestidos,etc, com plástico";"Produtos Manufaturados";25966107;7397679
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Telas para pneumáticos, de fios de alta tenacidade";"Produtos Manufaturados";4073308;792367
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tereftalato de polietileno";"Produtos Manufaturados";6822078;4847250
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Ternos";"Produtos Manufaturados";4659277;246699
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tintas de impressão";"Produtos Manufaturados";3332309;278210
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tintas, vernizes e pigmentos aquosos";"Produtos Manufaturados";1034453;371929
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Torneiras, válvulas e dispositivos semelh.e suas partes";"Produtos Manufaturados";83519729;8912918
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tornos para trabalhar metais";"Produtos Manufaturados";2483643;487358
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tratores";"Produtos Manufaturados";1372355;395235
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Trigo em grãos";"Produtos Básicos";3672;510
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Trióxido de molibdênio";"Produtos Manufaturados";2052;150
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tripas de animais";"Produtos Básicos";25318753;3715248
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubo de borracha vulcanizada não endurecida";"Produtos Manufaturados";12174172;3148253
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos de alumínio e acessórios";"Produtos Manufaturados";6120593;1155849
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos de cobre e acessórios";"Produtos Manufaturados";28107816;3325795
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos de ferro fundido, ferro ou aço e seus acessórios";"Produtos Manufaturados";65346535;36735684
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos de Raios x";"Produtos Manufaturados";692029;4179
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos e seus acessórios, de plásticos";"Produtos Manufaturados";8390755;1307144
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos flexíveis de ferro ou aço";"Produtos Manufaturados";1418710;221391
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Turbinas a vapor e suas partes";"Produtos Manufaturados";423494;37730
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Ureia mesmo em solução aquosa";"Produtos Manufaturados";10962904;30946100
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vassouras, escovas, pincéis e artigos semelhantes";"Produtos Manufaturados";24402005;4259240
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Veículos de carga";"Produtos Manufaturados";2081036;518948
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Veículos e materiais para vias férreas";"Produtos Manufaturados";59560242;7827476
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Videocassete e outros aparelhos videofônicos";"Produtos Manufaturados";22471753;1828967
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vidro em esferas, barras,varetas e tubos,não trabalhado";"Produtos Manufaturados";175553;117005
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vidro flotado, desbastado ou polido,em chapas ou folhas";"Produtos Manufaturados";5254867;13475644
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vidros de segurança para veículos de transporte";"Produtos Manufaturados";6658644;3810164
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vitamina \"E\" e seus derivados";"Produtos Manufaturados";7135129;1136311
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vitamina C (ácido ascórbico) e seus derivados";"Produtos Manufaturados";5729151;1776911
"IMPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Zinco em bruto";"Produtos Semimanufaturados";37875;25000
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Abrasivos e pedras para amolar e semelhantes";"Produtos Manufaturados";25588838;3897833
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aceleradores de reação e preparações catalíticas";"Produtos Manufaturados";1016761;87814
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Acetatos, nitratos, éteres de celulose e outs.derivados";"Produtos Manufaturados";7732260;2145315
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ácido fosfórico (ortofosfórico)";"Produtos Manufaturados";770305;933397
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ácido ortobórico";"Produtos Manufaturados";460;200
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ácidos carboxílicos, seus anidridos, halogenetos, etc.";"Produtos Manufaturados";48286856;27035123
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aditivos para óleos lubrificantes";"Produtos Manufaturados";123950;52800
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Adubos ou fertiliz.cont.nitrogênio,fósforo e potássio";"Produtos Manufaturados";96385678;246727248
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Agentes de apresto e acabamento,para a indústria têxtil";"Produtos Manufaturados";417349;205955
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Álcoois acíclicos e seus derivados halogenados, etc.";"Produtos Manufaturados";9193877;3678097
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Álcoois cíclicos e seus derivados halogenados";"Produtos Manufaturados";2955972;436030
"IMPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Alhos comuns, frescos ou refrigerados";"Produtos Básicos";44677987;32004860
